fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务数据统计	pg	110729	data/figure/pg/2023-10-11--食品饮料-安井食品-首次覆盖：速冻龙头稳经营，预制菜肴助增长_page5_图112021年速冻面米制品行业格局情况.jpg					根据2021年速冻面米制品行业格局情况，哪个品牌的市场份额最大？	三全	思念	湾仔码头		A
财务数据统计	pg	110740	data/figure/pg/2023-06-01--塑料制品-天洋新材-热熔胶龙头大幅扩产光伏胶膜，打造二次成长曲线_page6_评级分布RatingDistribution.jpg					在最近一个完整季度中，'Underperform'的占比是多少？	1.20%	9.20%	89.60%		A
财务数据统计	pg	110742	data/figure/pg/2023-12-05--专业服务-普蕊斯-乘行业东风快速成长的SMO领军企业_page11_图表222022年日本SMO协会企业市占率按收入分类.jpg					2022年日本SMO协会企业中，收入超过30亿的企业市场份额占比是多少？	88.70%	11.30%	50%		A
财务数据统计	pg	110746	data/figure/pg/2023-08-24--工程机械-浙江鼎力-全球高空作业平台龙头，受益海外高景气及臂式产品放量_page16_图3020172021年全国房屋市政工程安全事故中高处坠落事故占比达53.jpg					2021年全国房屋市政工程安全事故中，高处坠落事故占比是多少？	53%	14%	13%		A
财务数据统计	pg	110747	data/figure/pg/2024-02-29--化学制品-永和股份-周期与成长共振的氟化工一体化企业_page26_图表582021年FEP下游需求分布.jpg					在2021年FEP下游需求分布中，占比最大的业务是什么？	电线电缆	防腐涂层及内衬	管材器件		A
财务数据统计	pg	110749	data/figure/pg/2023-10-13--通用设备-中核科技-核电行业景气上行，公司有望乘风而起_page16_图23核电固定资产投资占比2018年.jpg					2018年核电固定资产投资中，基础设施占比为多少？	40%	50%	10%		A
财务数据统计	pg	110752	data/figure/pg/2023-09-10--通用设备-铂力特-铂力特：3D打印稀缺龙头，全产业链布局开启新篇章_page22_图表3820222041年全球民用飞机市场需求分布.jpg					亚太地区的市场份额占比是多少？	41.71%	19.59%	19.25%		A
财务数据统计	pg	110753	data/figure/pg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page18_图412021年储能应用领域占比.jpg					2021年储能应用领域中，电力储能的占比是多少？	64%	29%	6%		B
财务数据统计	pg	110755	data/figure/pg/2023-01-29--专用设备-格力博-新股系列专题报告：格力博新股梳理_page17_2018年全球园林机械行业各细分市场需求占比.jpg					草坪割草机的市场份额与配件的市场份额差距是多少百分点？	18个百分点	20个百分点	16个百分点		A
财务数据统计	pg	110756	data/figure/pg/2023-12-06--煤炭行业-中煤能源-成长性和分红收益提升空间较高，凸显投资价值_page7_图10中煤能源2022年煤炭证实储量分省份结构.jpg					中煤能源2022年煤炭证实储量中，哪个省份的占比最高？	山西	内蒙古	陕西		B
财务数据统计	pg	110760	data/figure/pg/2024-02-02--非金属材料-索通发展-国内预焙阳极龙头，出海布局蓄势成长_page13_图表28全国预焙阳极产能区域分布.jpg					华东地区的预焙阳极产能占比与西南地区相比如何？	华东地区占比更高	西南地区占比更高	两者占比相同		A
财务数据统计	pg	110764	data/figure/pg/2023-06-07--电力行业-江苏国信-长三角火电四小龙系列（一）首次覆盖报告：金融奠基，火电进击_page4_图72022年江苏国信营业总收入构成.jpg					2022年江苏国信营业收入中，电力业务的收入占比是多少？	79.70%	12.00%	4.93%		A
财务数据统计	pg	110765	data/figure/pg/2023-11-12--专用设备-纳科诺尔-锂电池辊压设备龙头，上市助力产能释放_page11_图表172021年辊压设备企业市占率.jpg					2021年，纳科诺尔在锂电池辊压设备市场的份额是多少？	21.10%	42.80%	16.70%		A
财务数据统计	pg	110772	data/figure/pg/2023-06-29--保险-新华保险-渠道转型，困局反转_page9_图5分红型保险及健康险引领新华保险2022年保费收入.jpg					分红型保险产品与健康保险的市场份额之和占总市场份额的比例是多少？	68.59%	73.69%	63.42%		A
财务数据统计	pg	110777	data/figure/pg/2023-12-11--塑料制品-蓝晓科技-吸附分离平台型企业，多业务线成长共振_page5_图表2蓝晓科技毛利结构2023半年报.jpg					蓝晓科技2023半年报中，技术服务的毛利率占比为多少？	2.99%	2.21%	75.20%		B
财务数据统计	pg	110785	data/figure/pg/2022-11-03--家电行业-小熊电器-收入延续高增长，盈利能力大幅提升_page4_评级分布RatingDistribution.jpg					在最新季度中，'优于大市'的评级占比为多少？	89.40%	9.20%	1.40%		A
财务数据统计	pg	110786	data/figure/pg/2022-10-17--水泥建材-海螺水泥-珍惜优质资产与历史最低PB_page36_图表107公司资产负债率仅1796.jpg					图中权益合计和负债合计的占比差距是多少？	64%	50%	38%		A
财务数据统计	pg	110789	data/figure/pg/2023-11-21--煤炭行业-中煤能源-深度研究报告：具备产能与资产价值优势的央企煤炭龙头_page7_图4公司2023年前三季度业务毛利占比情况.jpg					2023年前三季度，公司煤炭业务的毛利率占比是多少？	84.14%	7.00%	2.55%		A
财务数据统计	pg	110794	data/figure/pg/2023-07-07--消费电子-工业富联-深度报告：AI浪潮兴起，AI服务器龙头破浪前行_page28_图40截至2023年1月全球灯塔工厂所属公司国家分布.jpg					截至2023年1月，全球灯塔工厂所属公司中，哪个国家的分布数量最多？	美国	中国	德国		A
财务数据统计	pg	110797	data/figure/pg/2023-05-19--工程建设-中国电建-全球清洁能源建设龙头，投建营一体化转型重构价值_page17_图24能源电力业务新签合同额结构从内到外分别为20212022年.jpg					风电业务与常规水电业务的市场份额差距是多少百分点？	24个百分点	30个百分点	28个百分点		A
财务数据统计	pg	110799	data/figure/pg/2023-07-10--家电行业-科沃斯-双轮驱动，持续领跑清洁电器赛道_page14_图表192022年线下渠道销售额.jpg					2023年7月10日，家电行业线下渠道销售额占比最高的品牌是？	科沃斯	石头	iRobot		A
财务数据统计	pg	110800	data/figure/pg/2023-06-28--食品饮料-佳禾食品-掘金植脂末，咖啡第二成长曲线逐显_page21_图482020年即饮咖啡企业市场份额按销量.jpg					在2020年即饮咖啡企业市场份额中，哪个品牌的市场份额最大？	雀巢	三得利	星巴克		A
财务数据统计	pg	110802	data/figure/pg/2023-07-13--化学制药-九洲药业-诺欣妥专利诉讼对短期业绩增长确定性风险较小_page2_评级分布RatingDistribution.jpg					在最近一个完整季度中，'优于大市'的评级占比是多少？	89.60%	9.20%	1.10%		A
财务数据统计	pg	110804	data/figure/pg/2022-12-11--互联网服务-太极股份-公司首次覆盖报告：数字政府建设迎东风，信创业务发展正当时_page3_图1公司主营业务包括系统集成服务网络安全服务智慧应用与服务云服务等2021年.jpg					2021年，公司主营业务中，系统集成服务与云服务的市场份额之和占总市场份额的比例是多少？	35%	28%	43%		A
财务数据统计	pg	110805	data/figure/pg/2023-11-07--互联网服务-焦点科技-AI麦可打造外贸企业专属数智员工，打开全新收费天花板_page19_图24Shopify2022年营业收入分布按地区.jpg					2022年Shopify在哪个地区的营业收入占比最高？	北美	欧洲，中东，非洲	亚太		A
财务数据统计	pg	110810	data/figure/pg/2024-01-07--有色金属-天山铝业-电解铝龙头，一体化+海外拓展打造第二成长曲线_page9_图172022年全球电解铝产量分布.jpg					2022年全球电解铝产量中，中国和南美洲的市场份额总和占整个市场的比重为多少？	61%	67%	59%		A
财务数据统计	pg	110823	data/figure/pg/2023-05-26--半导体-北方华创-半导体设备平台型公司，受益国产替代加速_page13_图252021年底中国大陆晶圆产能全球占比仅16.jpg					2021年底中国大陆晶圆产能全球占比为多少？	16%	23%	21%		A
财务数据统计	pg	110828	data/figure/pg/2023-08-12--光伏设备-海泰新能-北交所个股研究系列报告：光伏组件企业研究_page25_图表252021年公司原材料采购情况.jpg					2021年公司原材料采购中，电池片的占比是多少？	61.52%	10.06%	8.79%		A
财务数据统计	pg	110830	data/figure/pg/2022-12-06--造纸印刷-山鹰国际-产业企稳向上，一体化龙头优势显现_page7_图722年H1箱纸板收入5921亿占主营业务收入3637.jpg					箱板纸的市场份额占比是多少？	36.37%	24.09%	13.50%		A
财务数据统计	pg	110835	data/figure/pg/2024-03-12--计算机设备-淳中科技-显控龙头横纵发展，自研芯片构筑壁垒_page5_评级分布RatingDistribution.jpg					根据最新季度的评级分布，'优于大市'的占比是多少？	89.40%	9.60%	1.00%		A
财务数据统计	pg	110839	data/figure/pg/2024-03-10--电子元件-广合科技-广合科技投资价值分析报告：服务器PCB龙头，携手优质客户快速成长_page9_图62021年全球PCB细分产品结构.jpg					2021年全球PCB细分产品中，多层板的市场份额占比为多少？	33.60%	17.60%	14.70%		A
财务数据统计	pg	110840	data/figure/pg/2022-10-12--医疗器械-联影医疗-中国大型医疗设备龙头崛起_page31_图212021年公司主营业务销售结构.jpg					根据2021年公司主营业务销售结构，哪种业务的占比最高？	销售医学影像诊断设备及放射治疗设备	提供维修、技术服务、劳务	软件销售收入		A
财务数据统计	pg	110841	data/figure/pg/2024-01-15--酿酒行业-金徽酒-西北区域名酒发展步入快车道_page26_图402022年金徽酒广告宣传推广占到销售费用的49.jpg					根据图中的数据，金徽酒广告宣传推广费占销售费用的比例是多少？	34.60%	49.10%	12.70%		B
财务数据统计	pg	110842	data/figure/pg/2023-03-08--通信设备-锐捷网络-深度报告：国产ICT新贵——敏锐把握应用趋势，快捷满足客户需求_page24_图472022H1锐捷网络直销模式中前五大客户占比.jpg					在2022H1锐捷网络直销模式中，占比最大的客户是哪个？	阿里巴巴	中国移动	腾讯集团		A
财务数据统计	pg	110857	data/figure/pg/2023-06-27--化学制品-凯赛生物-拟定增募资不超66亿元，拟与招商局签订业务合作协议_page3_评级分布RatingDistribution.jpg					在最近一个完整季度中，'优于大市'的评级占比是多少？	89.60%	9.20%	1.20%		A
财务数据统计	pg	110869	data/figure/pg/2024-03-08--汽车零部件-豪能股份-同步器行业龙头，打造差速器、航空航天新成长曲线_page21_图212022年中国精密行星减速器市场格局.jpg					2024年，中国精密行星减速器市场中，哪两家企业的市场份额总和最大？	日本新宝和科峰智能	纽氏达特和精锐科技	利茗和其他		A
财务数据统计	pg	110871	data/figure/pg/2024-01-29--非金属材料-石英股份-公司首次覆盖报告：石英技术行业领先，下游放量成长加速_page32_图462022年全球半导体市场份额亿美元.jpg					以下哪个地区的半导体市场份额最大？	中国	亚太其他	美国		A
财务数据统计	pg	110872	data/figure/pg/2022-11-23--化学制品-多氟多-投资价值分析报告：挺进新能源和新材料，未来业绩加速增长可期_page9_no_caption.jpg					以下哪项业务的市场份额占比最高？	锂电池粘结剂	涂料	太阳能背板膜		A
财务数据统计	pg	110875	data/figure/pg/2023-01-12--电子化学品-广信材料-公司深度报告：定增落地推动经营反转，光伏新材料有望开启新增长_page14_图212020年中国光刻胶市场结构.jpg					2020年中国光刻胶市场中，占比最大的业务是什么？	PCB光刻胶	FPD光刻胶	IC光刻胶		A
财务数据统计	pg	110878	data/figure/pg/2024-02-20--通信服务-普天科技-深度报告：央企平台+产业卡位，市值重估与卫星放量预期共振_page39_图表2022年全球航天器发射情况.jpg					2022年全球航天器发射数量中，美国的发射次数占总发射次数的比例是多少？	43%	57%	68%		A
财务数据统计	pg	110886	data/figure/pg/2022-10-17--水泥建材-海螺水泥-珍惜优质资产与历史最低PB_page20_图表50四万亿计划资金投向.jpg					在50万亿计划资金投向中，哪一项的占比最大？	重大基础设施建设和城市电网改造	灾后恢复重建	廉租住房、棚户改造等保障性住房		A
