fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融实体关系解读	frg	120469	data/figure/frg/2023-12-24--食品饮料-巴比食品-中华包点领军品牌，团餐连锁发力途中_page5_图3巴比食品股权结构截止2023Q3.jpg					以下关于中饮巴比食品股份有限公司的股权结构描述，哪个是正确的？	刘会平直接持有40.46%的股份	公开发行部分占28.41%的股份	天津会平、天津巴比和天津中饮各持有5.6%的股份	丁仕霞和丁仕梅合计持有10.38%的股份	A
金融实体关系解读	frg	120470	data/figure/frg/2023-07-23--有色金属-华峰铝业-需求多点开花，强者恒强尽享行业高景气_page6_图表3华峰铝业股权结构.jpg					华峰铝业的实际控制人尤小平通过华峰集团有限公司间接持有华峰铝业的比例是多少？	55.14%	79.63%	100%	3.59%	B
金融实体关系解读	frg	120471	data/figure/frg/2023-06-25--专用设备-迈得医疗-深度报告：自动化设备龙头，隐形眼镜CDMO迈入新征程_page3_图2公司股权结构截至2023615.jpg					迈得医疗的控股股东是谁？	林军华	陈万顺	台州赛纳投资	中欧医疗证券投资基金	A
金融实体关系解读	frg	120472	data/figure/frg/2023-03-01--美容护理-倍加洁-首次覆盖报告：收购薇美姿股权，深化布局口腔大健康_page14_图29薇美姿股权结构截至2022年1月30日.jpg					图中薇美姿实业（广东）股份有限公司的股东中，持股比例最高的股东是？	君联茂林	王梓权	曹瑞安	Oceanview Express	D
金融实体关系解读	frg	120475	data/figure/frg/2022-11-27--旅游酒店-锦江酒店-收购Wehotel强化前端整合，持续助力高质量发展_page0_图1Wehotel股权结构变动.jpg					变更前，Wehotel的最大股东是以下哪一方？	锦江资管	上海联银创业投资有限公司	西藏弘毅	上海国盛集团投资有限公司	A
金融实体关系解读	frg	120478	data/figure/frg/2023-12-15--汽车零部件-凌云股份-乘新能源东风，金属件+尼龙管助力公司加快发展_page7_图102022年公司三大业务股权部分组成.jpg					凌云工业股份有限公司的控股股东是以下哪一方？	中兵投资管理有限责任公司	北方凌云工业集团有限公司	其他股东	中国兵器工业集团有限公司	D
金融实体关系解读	frg	120479	data/figure/frg/2023-07-29--采掘行业-海油发展-海上油服领军企业，业务多元谋发展_page5_图1海油发展股权图截至2023年6月.jpg					图中哪个公司直接持有中海油能源发展股份有限公司的股权？	国务院国有资产监督管理委员会	中国海洋石油集团有限公司	中海石油投资控股有限公司	中海油能源发展股份有限公司	B
金融实体关系解读	frg	120481	data/figure/frg/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page8_图表13IPTV行业运作模式.jpg					省级IPTV集成播控分平台与本省IPTV传输网络之间的关系是什么？	直接连接	间接连接	无连接	双向连接	A
金融实体关系解读	frg	120482	data/figure/frg/2023-04-16--商业百货-小商品城-线下商城开局向好，线上平台业务打开盈利空间_page8_图11公司股权结构.jpg					浙江省财政厅通过哪些公司间接持有小商品城的股份？	浙江省财务开发有限公司、义乌市国有资本运营有限公司	浙江省财务开发有限公司、浙江浙财资本管理有限公司	义乌市国有资产监督管理委员会、义乌市市场发展集团有限公司	义乌市国有资产监督管理委员会、义乌中国小商品城控股有限责任公司	B
金融实体关系解读	frg	120483	data/figure/frg/2022-12-31--装修建材-浙江正特-正道追求特异创新，世界品牌享誉全球_page6_图2公司股权结构截至2022年9月31日.jpg					浙江正特股份有限公司中，临海市正特投资有限公司的直接持股比例是多少？	3.74%	53.24%	6.68%	51%	B
金融实体关系解读	frg	120484	data/figure/frg/2023-11-24--有色金属-神火股份-煤铝双驱，顺周期有望推动估值修复_page4_图1神火股份发展历程.jpg					神火股份在哪一年开始投资建设云南绿色水电铝材一体化项目？	2017	2018	2019	2020	B
金融实体关系解读	frg	120485	data/figure/frg/2023-09-17--专用设备-欧克科技-造纸设备龙头企业，跨界进入隔膜设备新领域_page8_图表6股权结构示意图.jpg					欧克科技股份有限公司的控股股东是谁？	胡坚晟	胡甫晟	李燕梅	其他股东	A
金融实体关系解读	frg	120487	data/figure/frg/2022-11-02--煤炭行业-中煤能源-中煤能源：低估的央企煤炭巨头_page6_图1公司股权结构截至2022H.jpg					中煤集团对中煤能源的直接持股比例是多少？	30.31%	58.36%	62.43%	51%	B
金融实体关系解读	frg	120489	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page6_图1公司业务布局及产品应用领域.jpg					圣邦股份在信号链领域的产品中，哪一项不属于音频功率放大器的类别？	运算放大器及比较器	模数转换器ADC	视频缓冲器	接口电路	B
金融实体关系解读	frg	120490	data/figure/frg/2023-06-07--电力行业-江苏国信-长三角火电四小龙系列（一）首次覆盖报告：金融奠基，火电进击_page14_图32苏晋能源股权结构截至2022年末.jpg					苏晋能源控股有限公司的最大股东是谁？	中煤平朔	同煤集团	神头发电	江苏国信	D
金融实体关系解读	frg	120492	data/figure/frg/2023-05-30--电源设备-通合科技-首次覆盖报告：充电模块领先供应商，份额有望进一步提升_page5_图表2公司股权结构.jpg					石家庄通合电子科技股份有限公司的股东中，一致行动人合计持股比例是多少？	29.19%	30.25%	34.16%	37.82%	A
金融实体关系解读	frg	120493	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page3_公司发展历程.jpg					永和股份在哪一年收购星腾化工并更名为金华永和？	2004年	2008年	2009年	2012年	C
金融实体关系解读	frg	120494	data/figure/frg/2023-12-26--化学制药-九典制药-立足洛索明星产品，透皮贴膏矩阵即将多点兑现_page5_图表2九典制药股权架构截至2023年三季报.jpg					九典制药的前五大股东中，持股比例最高的股东是谁？	朱志发	段立新	全国社保基金一一零组合	安信医药健康主题股票型发起式证券投资基金	A
金融实体关系解读	frg	120496	data/figure/frg/2023-06-18--装修建材-箭牌家居-公司深度研究：深耕陶瓷卫浴赛道，布局打造智慧家居品牌_page6_图2公司股权结构集中于创始人.jpg					霍振辉通过霍陈贸易间接持有箭牌家居集团股份有限公司的股份比例是多少？	8.28%	16.25%	25.00%	49.71%	A
金融实体关系解读	frg	120497	data/figure/frg/2023-12-24--化学制品-瑞丰新材-润滑油添加剂国内龙头，与四大同台竞技_page5_图表3公司股权结构.jpg					新乡市瑞丰新材料股份有限公司的最大股东是谁？	郭春萱	中国石化集团资本有限公司	其他	无法确定	A
金融实体关系解读	frg	120498	data/figure/frg/2023-04-03--电力行业-南网储能-重组资产步入新赛道，主营业务发展可期_page3_图2公司股权架构2022年报.jpg					南方电网储能股份有限公司的最大股东是谁？	中国南方电网有限责任公司	南方电网资本控股有限公司	中国国有企业混合所有制改革基金有限公司	其他股东	A
金融实体关系解读	frg	120499	data/figure/frg/2023-06-21--汽车零部件-岱美股份-遮阳板全球龙头，二次成长曲线拉开帷幕_page15_no_caption.jpg					岱美股份在2013年成立了哪家子公司？	北美岱美	德州岱美	韩国岱美	欧洲岱美	B
金融实体关系解读	frg	120500	data/figure/frg/2023-06-29--装修装饰-华凯易佰-跨境电商龙头再迎数字化腾飞_page10_图表14公司股权结构图截至2023年一季报.jpg					华凯易佰科技股份有限公司的直接股东中，持股比例最高的股东是？	周新华	罗晔	神来科技	易创辉煌股权投资合伙企业	B
金融实体关系解读	frg	120502	data/figure/frg/2023-12-26--化学制品-江南化工-首次覆盖：民爆+新能源双轮驱动，集团民爆资产有望注入_page1_图1公司股权结构图截至2023年三季报.jpg					北方特种能源集团有限公司直接持股比例是多少？	19.70%	15.99%	9.82%	6.43%	A
金融实体关系解读	frg	120503	data/figure/frg/2023-07-16--装修建材-永艺股份-办公椅龙头内外并进，全球产能布局领先_page4_图1公司发展历程.jpg					安吉永艺家具有限公司成立于哪一年？	2001年	2003年	2004年	2005年	A
金融实体关系解读	frg	120504	data/figure/frg/2023-01-19--互联网服务-宝信软件-深度报告（2）：国之重器，高端智能制造龙头肩负使命，巨舰起航_page94_图126公司股权结构图截至2022年12月.jpg					上海宝信软件股份有限公司的股权结构中，宝钢股份直接持股比例是多少？	49.55%	25.01%	25.44%	38.05%	A
金融实体关系解读	frg	120506	data/figure/frg/2023-02-17--商业百货-王府井-老牌标杆百货零售集团，免税业务落地进入发展新篇章_page4_图320172019年王府井股权层级简化过程.jpg					2017年末，王府井的最终控制方是以下哪一方？	北京市国资委	北京国有资本经营管理中心	首旅集团	王府井国际	A
金融实体关系解读	frg	120508	data/figure/frg/2023-10-22--通用设备-大元泵业-屏蔽泵技术构筑壁垒，新客户+新市场持续注入动能_page4_图2大元泵业股权结构统计日期20231013.jpg					大元泵业的实际控制人中，持股比例最高的股东是以下哪一位？	韩元富	王国良	崔朴乐	吴滨	A
金融实体关系解读	frg	120509	data/figure/frg/2023-01-16--航空机场-上海机场-点评报告：合资收购日上资产，深度协同行稳致远_page2_图表1收购前日上互联UniChampion股权结构及旗下核心资产梳理.jpg					收购前日上互联的股权结构中，中国中免（601888.SH）的持股比例是多少？	41%	12.48%	18.72%	20%	A
金融实体关系解读	frg	120510	data/figure/frg/2023-12-27--汽车零部件-斯菱股份-汽车后市场稳扎稳打，新业务拓展可期_page14_图表24美国汽车后市场结构.jpg					在汽车后市场结构中，整车配套厂与整车生产厂之间的关系是什么？	直接供货关系	竞争关系	合作关系	无关系	A
金融实体关系解读	frg	120511	data/figure/frg/2023-01-02--软件开发-佳发教育-公司动态报告：教育新基建中的“专精特新”_page2_图2佳发教育股权结构情况截至2022年三季报.jpg					实际控制人袁斌通过直接和间接持股对成都佳发安泰教育科技股份有限公司的持股比例是多少？	29.43%	36.75%	37.05%	40.05%	C
金融实体关系解读	frg	120512	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page8_图3公司前10大股东.jpg					张世龙通过直接和间接持股对圣邦微电子（北京）股份有限公司的持股比例是多少？	28.32%	37.92%	47.52%	56.72%	B
金融实体关系解读	frg	120513	data/figure/frg/2023-02-22--生物制品-近岸蛋白-深度报告：国内重组蛋白应用领先企业_page4_图1公司股权结构及其主要子公司截至2022年三季报末.jpg					苏州近岸蛋白质科技股份有限公司的直接股东中，持股比例最高的股东是谁？	朱化星	上海欣百诺	吴江东运	苏州帆岸	B
金融实体关系解读	frg	120514	data/figure/frg/2023-02-14--半导体-纳芯微-国产替代+新能源双线助力，汽车半导体未来可期_page8_图表6公司股权结构截至22Q3.jpg					纳芯微的实控人直接/间接持有的股份比例是多少？	45%	60%	75%	90%	B
金融实体关系解读	frg	120518	data/figure/frg/2023-02-10--专业服务-南网能源-工商业综合能源龙头服务商，分布式光伏快速增长，客户资源具备优势_page7_图5公司股权结构.jpg					南方电网综合能源股份有限公司的最大股东是谁？	中国华能	广东恒健投资公司	南方电网	绿色能源混改股权投资基金	C
金融实体关系解读	frg	120519	data/figure/frg/2023-08-12--纺织服装-洁雅股份-主业有望走出低谷、第二曲线成长可期_page8_图表13湿巾类产品制造商居产业链中游盈利受上游原材料价格变动与下游终端消费需求影响.jpg					洁雅股份的主要原材料供应商属于哪个行业？	石油化工行业	造纸行业	包装印刷业	非织造布业	A
